plot,sec,tree,species,dbht0,cc,condt0,yeart0,xcoord,ycoord,zelev,elev0,markmanip,actualmanip,cond06,dam06,sprt06,notes1,notes06,dbh09,cond09,dam09,sprt09,notes09,hwa1b09,hwa2b09,dbh14,cond14,dam14,sprt14,vigor14,hwab114,hwab214,scale14,note14,dbh19,cond19,dam19,sprt19,vigor19,hwab119,hwab219,scale19,note19
7,E,4045,PIST,31.8,D,L,2004,74.8,55.9,1.95,60; 50,none,none,L,NA,NA,NA,NA,33.7,L,NA,NA,WOODPECKER HOLES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4046,BELE,28.7,C,L,2004,84.1,56.4,NA,NA,none,none,L,NA,TRSP,NA,NA,29.6,L,NA,NA,TAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4047,ACRU,18.8,I,L,2004,87.6,53,3.51,60; 50,none,none,L,NA,NA,NA,NA,21.2,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4048,PIST,43,D,L,2004,74.8,31.9,2.65,60; 50,none,none,L,NA,NA,NA,NA,46.9,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4049,BELE,8,I,L,2004,74.6,33.3,2.44,60; 50,none,none,L,NA,NA,NA,NA,8.8,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4050,BELE,4.8,S,L,2004,74.7,34.2,2.43,60; 50,none,none,L,NA,NA,NA,NA,6.2,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4051,TSCA,18.4,S,L,2004,72.2,34.2,2.27,60; 50,none,none,L,NA,NA,NA,NA,17,L,NA,NA,REALLY,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4052,BELE,18,I,L,2004,67.2,27.5,1.97,60; 50,none,none,L,NA,TRSP,NA,NA,19.2,L,NA,TRSP,NA,NA,NA,20.1,L,NA,TRSP,NA,NA,NA,NA,NA,22.2,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4053,BELE,23.2,I,L,2004,66.4,28.9,1.79,60; 50,none,none,L,NA,TRSP,NA,NA,23.1,L,NA,NA,NA,NA,NA,23.1,L,NA,TRSP,NA,NA,NA,NA,NA,23.8,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4054,BELE,19.7,I,L,2004,63.3,28.1,1.66,60; 50,none,none,L,NA,TRSP,NA,NA,20.3,L,NA,TRSP,NA,NA,NA,21.8,L,NA,NA,NA,NA,NA,NA,NA,22.7,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4055,ACRU,10.9,I,L,2004,60.3,32.2,1.22,60; 50,none,none,L,NA,TRSP,NA,NA,11.1,L,NA,TRSP,NA,NA,NA,11.2,L,NA,TRSP,NA,NA,NA,NA,NA,10.7,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4056,QURU,14.5,I,L,2004,61.8,34.7,1.31,60; 50,none,none,L,NA,TRSP,NA,NA,15.5,L,NA,TRSP,NA,NA,NA,15.6,L,NA,TRSP,NA,NA,NA,NA,NA,15.8,D,NA,BASP,NA,NA,NA,NA,NA
7,E,4057,TSCA,41.5,C,L,2004,60.4,39.6,0.87,60; 50,none,none,L,NA,NA,SHARE BASE WITH 4058,NA,43.6,L,NA,NA,NA,1,NA,45.5,L,NA,NA,2,NA,NA,NA,NA,46.5,L,NA,NA,1,2,NA,0,NA
7,E,4058,TSCA,53.6,C,L,2004,61,39,1.16,60; 50,none,none,L,NA,NA,SHARE BASE WITH 4057,NA,57.6,L,NA,NA,NA,1,NA,60.1,L,NA,NA,2,0,0,1,NA,61.4,L,NA,NA,1,NA,NA,NA,NA
7,E,4059,QUAL,29,C,L,2004,71,39.6,2.06,60; 50,none,none,L,NA,NA,NA,NA,29.2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4060,QURU,26.2,C,L,2004,74,36.3,2.42,60; 50,none,none,L,NA,NA,NA,NA,29.7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4061,TSCA,6.2,I,L,2004,74.4,38.6,2.24,60; 50,none,none,L,NA,NA,NA,NA,8.9,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4062,PIST,48.7,C,L,2004,75.9,40.5,2.6,60; 50,none,none,L,NA,NA,NA,NA,52.8,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4063,PIST,65,NA,D,2004,71.9,42.3,2.29,60; 50,none,none,D,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4064,BELE,16.2,I,L,2004,60.9,45.4,0.42,60; 50,none,none,L,NA,TRSP,NA,NA,17.6,L,NA,NA,NA,NA,NA,18.7,L,NA,TRSP,NA,NA,NA,NA,NA,19.5,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4065,BELE,13.1,I,L,2004,60.7,47.2,0.08,60; 50,none,none,L,NA,TRSP,NA,NA,13.8,L,NA,TRSP,TAG,NA,NA,14.2,L,NA,TRSP,NA,NA,NA,NA,NA,14.7,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4066,BELE,18.9,I,L,2004,61.4,46.6,0.52,60; 50,none,none,L,NA,TRSP,NA,NA,21,L,NA,NA,NA,NA,NA,22.1,L,NA,NA,NA,NA,NA,NA,NA,23.4,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4067,BELE,12.1,S,L,2004,62.9,48.4,0.53,60; 50,none,none,L,NA,TRSP,NA,NA,12.8,L,NA,NA,NA,NA,NA,13.8,L,NA,NA,NA,NA,NA,NA,NA,15.4,L,NA,NA,NA,NA,NA,NA,NA
7,E,4068,PIST,25.4,I,L,2004,65.9,45.5,1.3,60; 50,none,none,L,NA,NA,NA,NA,27.2,L,NA,NA,NA,NA,NA,28.5,L,NA,NA,NA,NA,NA,NA,NA,29.7,L,NA,NA,NA,NA,NA,NA,NA
7,E,4069,ACRU,7,I,L,2004,70.3,44.6,NA,NA,none,none,L,NA,TRSP,NA,NA,7.1,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4070,PIST,47,D,L,2004,70.8,46.6,1.87,60; 50,none,none,L,NA,NA,NA,NA,50.2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4071,TSCA,29.5,C,L,2004,73.4,47.8,1.99,60; 50,none,none,L,NA,NA,NA,NA,32.5,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4072,ACRU,16,C,L,2004,72,54.8,1.72,60; 50,none,none,L,NA,TRSP,NA,NA,18,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4073,QURU,25.5,C,L,2004,67.8,51.6,1.53,60; 50,none,none,L,NA,NA,NA,NA,29.1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,E,4074,PIST,52.5,D,L,2004,62.6,51.9,0.74,60; 50,none,none,L,NA,NA,NA,NA,55.3,L,NA,NA,NA,NA,NA,58.1,L,NA,NA,NA,NA,NA,NA,NA,60,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4075,ACRU,33.3,C,L,2004,60,51.5,0.31,60; 50,none,none,L,NA,TRSP,NA,NA,34.7,L,NA,NA,NA,NA,NA,35,L,NA,NA,NA,NA,NA,NA,NA,36.2,L,NA,TRSP,NA,NA,NA,NA,NA
7,E,4076,BELE,15,I,L,2004,64.4,57.5,0.69,60; 50,none,none,L,NA,NA,NA,NA,16.3,L,NA,TRSP,NA,NA,NA,17.7,L,NA,TRSP,NA,NA,NA,NA,NA,19.4,L,NA,TRSP,NA,NA,NA,NA,NA
7,NE,4077,TSCA,6,S,L,2004,89.8,67.7,2.92,60; 50,none,none,L,NA,NA,NA,NA,6.3,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4078,ACRU,16.5,C,L,2004,83.8,67.7,2.01,60; 50,none,none,L,NA,NA,NA,NA,18.7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4079,TSCA,7.8,S,L,2004,81.1,60.2,2.17,60; 50,none,none,L,NA,NA,NA,NA,11,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4080,QURU,43,D,L,2004,79.9,60.3,2.1,60; 50,none,none,L,NA,NA,NA,QURU NOT ACRU,45.9,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4081,BELE,22.5,NA,D,2004,NA,NA,NA,NA,none,none,D,SNAP,NA,NA,IN THICK PIST SAPS; SNAP NO MAP,NA,D,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA
7,NE,4082,TSCA,23,C,L,2004,78.6,72.7,1.51,60; 50,none,none,L,NA,NA,NA,NA,26.1,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4083,TSCA,12,S,L,2004,79.2,72.7,1.58,60; 50,none,none,L,NA,NA,Base w/ 4084,NA,12.3,L,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4084,TSCA,10,S,L,2004,79.1,73,1.54,60; 50,none,none,L,NA,NA,Base w/ 4083,NA,8.4,L,NA,NA,HH; REALLY!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4085,TSCA,19,C,L,2004,87.3,69.7,2.41,60; 50,none,none,L,NA,NA,NA,NA,20.3,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4086,BELE,10.8,S,L,2004,86.9,71.2,2.15,60; 50,none,none,L,NA,TRSP,NA,NA,11.4,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4087,TSCA,23.5,C,L,2004,89.8,69.8,2.58,60; 50,none,none,L,NA,NA,NA,NA,25.7,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4088,BELE,15,S,L,2004,88.6,70.5,2.62,60; 50,none,none,L,NA,NA,Base w/ 4089,NEEDS TAG,16.1,L,NA,NA,TAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4089,BELE,10.8,S,L,2004,88.6,70.5,2.62,60; 50,none,none,L,NA,NA,Base w/ 4088,NA,10.9,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4090,TSCA,9.2,S,L,2004,88.2,73,2.21,60; 50,none,none,L,NA,NA,NA,NA,10.2,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4091,TSCA,5.1,S,L,2004,88.2,71.4,2.21,60; 50,none,none,L,NA,NA,NA,NA,5.5,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4092,BEPA,39.5,C,L,2004,83.1,74,1.92,60; 50,none,none,L,NA,NA,NA,NA,41,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4093,TSCA,7.2,S,L,2004,82,73.9,1.74,60; 50,none,none,L,NA,NA,NA,NA,7.7,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4094,BELE,17.7,S,L,2004,81.9,75.3,1.69,60; 50,none,none,L,NA,NA,NA,BELE NOT BEPA,18.5,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4095,TSCA,8.5,S,L,2004,81.7,74.5,1.59,60; 50,none,none,L,NA,NA,NA,NA,8.5,L,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4096,TSCA,16.8,S,L,2004,77.2,77.4,0.85,60; 50,none,none,L,NA,NA,NA,NA,18.3,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4097,QURU,20.3,S,L,2004,77.6,80.8,0.66,60; 50,none,none,L,NA,NA,NA,NA,21.8,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4098,TSCA,35.6,C,L,2004,84.3,78.5,1.91,60; 50,none,none,L,NA,NA,NA,NA,39.2,L,NA,NA,HH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4099,BELE,10.7,S,L,2004,89.4,78.1,2.35,60; 50,none,none,L,NA,NA,NA,NA,10.4,L,NA,NA,REALLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4100,TSCA,16.7,S,L,2004,88.7,81.3,2.21,60; 50,none,none,L,NA,NA,NA,NA,18.2,L,NA,NA,HH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4101,TSCA,11.2,S,L,2004,87.8,81.6,1.99,60; 50,none,none,L,NA,NA,NA,NA,11.3,L,NA,NA,HH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4102,BELE,23.5,S,L,2004,86,81.6,1.73,60; 50,none,none,L,NA,NA,NA,NA,24.7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4103,QURU,42.5,D,L,2004,76.6,82.1,0.42,60; 50,none,none,L,NA,NA,NA,NA,46.5,L,NA,NA,TAG TIGHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4104,BELE,9.5,S,L,2004,77.4,84.2,0.84,60; 50,none,none,L,NA,TRSP,NA,NA,9.3,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4105,ACRU,56,D,L,2004,77.1,85.4,0.07,60; 50,none,none,L,NA,TRSP,NA,NA,54.6,L,NA,NA,TAG TIGHT; REALLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4106,TSCA,12.2,S,L,2004,77.5,84.5,NA,NA,none,none,L,NA,NA,NA,NA,13.5,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4107,TSCA,11.5,S,L,2004,77.5,85,NA,NA,none,none,L,NA,NA,NA,NA,13.8,L,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4108,TSCA,17.5,S,L,2004,82,85.5,1.23,60; 50,none,none,L,NA,NA,NA,NA,19.6,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4109,TSCA,13.4,S,L,2004,84.1,84.8,1.35,60; 50,none,none,L,NA,NA,NA,NA,15.1,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4110,BELE,24.5,C,L,2004,85,85.5,1.31,60; 50,none,none,L,NA,TRSP,NA,NA,25.2,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4111,TSCA,16.5,S,L,2004,88.7,83.9,1.96,60; 50,none,none,L,NA,NA,NA,NA,17.6,L,NA,NA,HH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4112,QURU,34.7,C,L,2004,89.1,83.3,2.07,60; 50,none,none,L,NA,NA,NA,NA,38.1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4113,BELE,14.4,S,L,2004,91.1,82.8,2.27,60; 50,none,none,L,NA,NA,NA,NA,15.7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4114,TSCA,9.8,S,L,2004,89.3,85.8,1.84,60; 50,none,none,L,NA,NA,NA,NA,10.7,L,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4115,TSCA,6.3,S,L,2004,89,86.4,1.75,60; 50,none,none,L,NA,NA,NA,NA,6.6,L,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4116,ACRU,60,C,L,2004,83.1,89.2,1.12,60; 50,none,none,L,NA,NA,Base w/ 4117,NA,60,L,NA,NA,BIG SCAR; TAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4117,ACRU,25.5,C,L,2004,87,90.7,1.04,60; 50,none,none,L,NA,NA,Base w/ 4116,NA,27.1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4118,OSVI,6.6,I,L,2004,69.7,59.7,1.2,60; 50,none,none,L,NA,NA,NA,NA,7.5,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4119,BEPA,29,C,L,2004,68.9,59.9,1.19,60; 50,none,none,D,NA,NA,NA,NA,NA,D,SNAP,NA,1M SNAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4120,BELE,11.3,I,L,2004,66.3,60,0.84,60; 50,none,none,L,NA,NA,NA,NA,13.8,L,NA,TRSP,MEAS BELOW CONK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4121,PIST,47.2,D,L,2004,62.2,61,-0.02,60; 50,none,none,L,NA,NA,NA,NA,49.9,L,NA,NA,NA,NA,NA,51.5,L,NA,NA,NA,NA,NA,NA,NA,53.7,L,NA,TRSP,NA,NA,NA,NA,NA
7,NE,4122,BELE,14.5,C,L,2004,61.8,66,-0.87,60; 50,none,none,L,NA,NA,NA,NA,15.7,L,NA,NA,NA,NA,NA,16.6,L,NA,NA,NA,NA,NA,NA,NA,18.8,L,NA,TRSP,NA,NA,NA,NA,NA
7,NE,4123,CACA,8.9,S,L,2004,63.1,66.9,-0.75,60; 50,none,none,L,NA,TRSP,Carpinus caroliniana,NA,9.6,L,NA,NA,NA,NA,NA,9.7,L,NA,NA,NA,NA,NA,NA,NA,10.5,L,NA,NA,NA,NA,NA,NA,NA
7,NE,4124,BELE,11,I,L,2004,63.9,65.6,-0.5,60; 50,none,none,L,NA,NA,NA,NA,12.3,L,NA,NA,NA,NA,NA,13.7,L,NA,NA,NA,NA,NA,NA,NA,15.5,L,NA,TRSP,NA,NA,NA,NA,NA
7,NE,4125,CADE,5.8,I,L,2004,75.4,68.5,1.28,60; 50,none,none,L,NA,NA,NA,NA,7.5,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4126,ACRU,17.8,I,L,2004,74.6,69.7,1.17,60; 50,none,none,L,NA,NA,NA,NA,20.6,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4127,OSVI,5.5,I,L,2004,68.7,70,-0.26,60; 50,none,none,L,NA,BASP,NA,NA,7,L,NA,BASP/TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4128,ACRU,5.2,I,L,2004,68.2,71.9,-0.47,60; 50,none,none,L,NA,NA,NA,NA,6.1,L,NA,NA,MEAS BELOW SWELL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4129,PIST,73.5,D,L,2004,66.6,71.4,-0.46,60; 50,none,none,L,NA,NA,NA,NA,75.7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4130,ACRU,10.2,I,L,2004,61.8,72.1,-1.65,60; 50,none,none,L,NA,TRSP,NA,NA,8.5,L,NA,TRSP,REALLY,NA,NA,10,L,NA,NA,NA,NA,NA,NA,TRSP dead,14.5,L,NA,BASP/TRSP,NA,NA,NA,NA,NA
7,NE,4131,BELE,17.3,C,L,2004,66.6,76.9,-1.09,60; 50,none,none,L,NA,NA,NA,NA,20.2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4132,BELE,28.7,C,L,2004,70.4,73.5,-0.21,60; 50,none,none,L,NA,NA,NA,NA,33,L,NA,NA,BIG BARK CRACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4133,TSCA,8.2,I,L,2004,72.2,82,NA,NA,none,none,L,NA,NA,NA,NA,10.1,L,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4134,TSCA,9,I,L,2004,72.2,82,NA,NA,none,none,L,NA,NA,NA,NA,11.6,L,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4135,BELE,23.5,C,L,2004,73.3,87.2,-0.05,60; 50,none,none,L,NA,TRSP,NA,NA,25.3,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4136,FRAM,19.6,C,L,2004,64.2,79.7,-1.29,60; 50,none,none,L,NA,NA,NA,BARBED WIRE; VIRGINIA CREEPER ON TREE,20.3,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4137,BELE,17,C,L,2004,62.6,79.9,-1.7,60; 50,none,none,L,NA,NA,NA,NA,19.1,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4138,BELE,13.3,C,L,2004,64,81.7,-1.57,60; 50,none,none,L,NA,TRSP,NA,NA,15.1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4139,BELE,9.8,I,L,2004,61.4,85.8,-1.53,60; 50,none,none,L,NA,BASP/TRSP,NA,NA,10.8,L,NA,NA,MEAS BELOW SWELL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4140,FRAM,43.3,C,L,2004,63.8,85.6,-1.28,60; 50,none,none,L,NA,NA,NA,BARBED WIRE,44.9,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4141,BELE,7,I,L,2004,63.8,85.6,-1.28,60; 50,none,none,L,NA,TRSP,NA,NA,9,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4142,CADE,9.2,I,L,2004,64.2,89.3,NA,NA,none,none,D,NA,BASP,NA,CADE NOT FAGR,8.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4143,FRAM,14.8,NA,D,2004,64.5,86.2,-1.03,60; 50,none,none,D,SNAP,NA,NA,NA,NA,D,SNAP,NA,SNAG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4144,FRAM,14.2,I,L,2004,64.5,86.2,-1.03,60; 50,none,none,L,NA,NA,NA,NA,14.6,L,NA,TRSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NE,4145,BELE,9,I,L,2004,67.4,85.8,-1.13,60; 50,none,none,L,NA,NA,NA,NA,10.2,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off HF,NA,NA,NA,NA,NA,NA,NA,NA,NA
